"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00044322962559113,0.346900375086092,0.611,0.596,1,"1","MYO1B"
0.000446825863193441,-0.372548508430903,0.297,0.4,1,"1","TWF1"
0.000448982477704169,-0.39853934257853,0.202,0.292,1,"1","PGM2"
0.000452521047738471,-0.300790650106169,0.419,0.537,1,"1","TNRC6B"
0.000456533582330582,-0.363645164046986,0.256,0.357,1,"1","DEF6"
0.000457092348161465,-0.634867162493593,0.082,0.146,1,"1","RETREG1"
0.0004583251159216,-0.458539920162459,0.157,0.239,1,"1","TMEM14C"
0.000458654491561881,0.252550680306453,0.763,0.789,1,"1","ITGA3"
0.000460751778548821,-0.329838385924035,0.74,0.832,1,"1","DES"
0.000465225781809243,-0.480473378162277,0.095,0.163,1,"1","SLC37A2"
0.000472551287141744,-0.713397689405188,0.073,0.134,1,"1","ANO5"
0.000475146751859722,-0.376183829101343,0.275,0.374,1,"1","ASPN"
0.000476156905965446,-0.753684592728431,0.112,0.18,1,"1","SMOC2"
0.000482173867014984,-0.453880369633002,0.138,0.217,1,"1","HIST1H2BH"
0.000491897439251684,-0.4888772656764,0.166,0.248,1,"1","PLOD2"
0.000493987632265346,-0.270984261298119,0.37,0.49,1,"1","TNRC6A"
0.000494774061227227,-0.402098864796538,0.198,0.287,1,"1","KLHL12"
0.000495591129762542,-0.331069564951836,0.273,0.374,1,"1","CSF2RA"
0.00050429371742538,-0.312642191360157,0.28,0.382,1,"1","CEBPZOS"
0.000508060466717374,-0.468509447656635,0.084,0.149,1,"1","PACC1"
0.000508860907669482,-0.53335455546202,0.163,0.244,1,"1","FAP"
0.000518319972752746,-0.303711609209361,0.286,0.384,1,"1","TCN2"
0.000522467205349159,-0.66337802646441,0.052,0.106,1,"1","TPMT"
0.000524850926012793,-0.596735185261295,0.088,0.152,1,"1","IGFBP3"
0.000533306775442864,-0.440374052435644,0.224,0.31,1,"1","TSPAN2"
0.000536133281485565,0.264393472791271,0.751,0.75,1,"1","LAMA5"
0.000536502544624733,0.721374939719652,0.224,0.167,1,"1","COL4A3"
0.000545010098155521,0.682232273844224,0.267,0.212,1,"1","ESYT3"
0.000547385723641834,-0.44157414155288,0.161,0.246,1,"1","HTRA4"
0.000547563888214214,-0.255456148490309,0.602,0.701,1,"1","TM9SF3"
0.000551359263181649,-0.346271635986198,0.226,0.322,1,"1","LPAR1"
0.000557648106903451,-0.35338358453249,0.129,0.207,1,"1","NFASC"
0.000557735560883545,-0.418761902506793,0.185,0.272,1,"1","TRAJ28"
0.000562155490643923,-0.519670977928549,0.159,0.239,1,"1","FBXO17"
0.000570652867016644,-0.370022448039438,0.204,0.296,1,"1","MIA3"
0.000571816270027657,-0.382672899131968,0.206,0.295,1,"1","XRCC1"
0.000574310769312484,-0.397376516732889,0.114,0.188,1,"1","R3HDM1"
0.00057719988373388,-0.303671547204377,0.376,0.495,1,"1","MMADHC"
0.000577866543249447,1.00209821059474,0.185,0.132,1,"1","SLC6A4"
0.000578015201644459,-0.27117835540061,0.224,0.327,1,"1","TRPM7"
0.000579141724173829,-0.423566502586263,0.202,0.291,1,"1","AKAP12"
0.000582475200709228,-0.326584370275546,0.325,0.431,1,"1","LHFPL2"
0.000582621554071157,-0.562002414367118,0.138,0.215,1,"1","PLA1A"
0.000587325566407826,-0.574892064394263,0.157,0.239,1,"1","NR4A3"
0.000588909583303756,-0.417625024890832,0.11,0.183,1,"1","SESN2"
0.000595257943385774,-0.377733176648075,0.194,0.282,1,"1","EIF2S3B"
0.000604325476186002,-0.36124933744098,0.2,0.289,1,"1","DTWD1"
0.000605584564587388,-0.308997210905157,0.277,0.379,1,"1","SNAP47"
0.000606613089635819,-0.458805191949764,0.204,0.29,1,"1","MINDY3"
0.000615444355076699,-0.785504598311771,0.062,0.119,1,"1","TMEFF1"
0.000617254780797075,-0.349764631193123,0.181,0.272,1,"1","RCBTB2"
0.000621032589178114,-0.264360972070782,0.525,0.644,1,"1","TES"
0.000625470345520938,0.512671921592057,0.378,0.325,1,"1","VGLL3"
0.000627838421777747,-0.472602670567104,0.174,0.262,1,"1","CXCL10"
0.000631774559279077,-0.322957061803056,0.34,0.444,1,"1","PHF19"
0.000632192333074001,0.418467337718785,0.484,0.437,1,"1","CEMIP2"
0.000632412422441492,-0.402906509883852,0.305,0.406,1,"1","EGR1"
0.000632668790558992,-0.299844529086134,0.237,0.341,1,"1","TRAJ36"
0.000635109438390229,-0.834064657425307,0.071,0.128,1,"1","SSPN"
0.000645338255210982,-0.678813622707398,0.058,0.114,1,"1","LSM11"
0.000651240027715297,-0.452246749913041,0.12,0.193,1,"1","TOMM40"
0.000656022218393134,-0.251283153002456,0.692,0.791,1,"1","GJA1"
0.000656422992291007,-0.304394187444697,0.424,0.537,1,"1","DDHD1"
0.000656587707977331,-0.289669240000562,0.735,0.778,1,"1","LIPA"
0.000658310408275728,-0.446454794997865,0.224,0.313,1,"1","FBXL7"
0.000658373343969566,0.302429459303399,0.641,0.617,1,"1","SERPINA1"
0.000660004677156165,0.790975703103319,0.159,0.107,1,"1","APLN"
0.000660855984076705,0.611891341574188,0.32,0.267,1,"1","CGN"
0.000664053267166368,0.774486941963309,0.234,0.18,1,"1","SCNN1B"
0.000668206534716969,-0.260907931419605,0.312,0.421,1,"1","IQSEC1"
0.000671853919084347,-0.485161962807009,0.127,0.2,1,"1","RNF25"
0.000678446860781841,-0.639104228879613,0.088,0.152,1,"1","ADTRP"
0.00068182980339304,-0.908701715271568,0.069,0.125,1,"1","PLIN4"
0.000692638142348426,0.272811621725132,0.701,0.69,1,"1","TBX2"
0.000695856947037214,-0.334476348950539,0.163,0.249,1,"1","LIG1"
0.000697226226447563,-0.286704823529391,0.303,0.405,1,"1","MDH1"
0.000697448069474799,0.783466890478897,0.168,0.116,1,"1","LPIN3"
0.000701056520951693,-0.441244449567509,0.148,0.229,1,"1","HLA-DQB2"
0.000703766347226414,-0.683586787018407,0.11,0.178,1,"1","ZNF10"
0.000705158224412522,0.563378534884975,0.333,0.278,1,"1","ESRP1"
0.000707824330919161,-0.452929772460989,0.153,0.233,1,"1","FRMD6"
0.000708558114574859,-0.461213065562095,0.105,0.175,1,"1","AEN"
0.000713058457177853,-0.410164728568737,0.142,0.219,1,"1","BBC3"
0.00071484733080637,-0.910770152136541,0.067,0.123,1,"1","SCARA5"
0.000720337131392994,-0.621304687881244,0.135,0.205,1,"1","CDH23"
0.000720365479636485,-0.475263341990038,0.077,0.137,1,"1","ZNF208"
0.000722142078553011,-0.31336597348127,0.183,0.271,1,"1","SAV1"
0.000727511805938762,-0.369999510061517,0.241,0.333,1,"1","PXDN"
0.000729150751345788,-0.267876324974965,0.458,0.577,1,"1","SVIL"
0.00073246476812116,-0.267628145347387,0.357,0.471,1,"1","ZFYVE16"
0.000732991425954622,0.32034990416965,0.701,0.694,1,"1","PARP14"
0.000734612882782424,0.999370162555002,0.155,0.106,1,"1","PLLP"
0.000735314614515052,-0.309999443230489,0.198,0.289,1,"1","GADD45G"
0.00073803993223392,-0.356828433520813,0.222,0.311,1,"1","SLC38A7"
0.000743602891604447,0.681766071153441,0.194,0.14,1,"1","LRRN4"
0.000749697495211966,-0.481582686548263,0.174,0.255,1,"1","ST7L"
0.000756067416111211,-0.312023827619491,0.146,0.226,1,"1","ABHD3"
0.000758750716768376,-0.750106072359849,0.056,0.109,1,"1","SIGLEC7"
0.00076028381318781,-0.347131890859776,0.181,0.27,1,"1","PHYH"
0.000766505231283695,-0.294828408258346,0.282,0.393,1,"1","GADD45A"
0.000769671707568661,0.326962621648619,0.598,0.572,1,"1","NFKBIZ"
0.000772141643699395,-0.424090968829504,0.198,0.283,1,"1","GNB5"
0.000780168267836038,-0.385406885606228,0.155,0.236,1,"1","USPL1"
0.000780195474174467,-0.311489464251644,0.226,0.315,1,"1","REV3L"
0.000790002549250217,0.632962831203465,0.301,0.25,1,"1","VSIG2"
0.000802393250770529,-0.328576643252147,0.204,0.294,1,"1","TMLHE"
0.000802806548026272,-0.667562271936923,0.069,0.126,1,"1","OSR2"
0.000812082834622704,0.350748514522927,0.572,0.545,1,"1","CPM"
0.00081262938038581,-0.389773017602223,0.172,0.256,1,"1","TRAJ29"
0.000813819566658659,-0.31431870296717,0.357,0.454,1,"1","PCNX1"
0.000814491411313158,-0.268294967286609,0.325,0.426,1,"1","SH3BP1"
0.000819290082534951,-0.35360260130246,0.217,0.305,1,"1","NMT2"
0.000826040963106269,-0.281101762779145,0.204,0.3,1,"1","EED"
0.000827177811178111,-0.346788214614904,0.299,0.398,1,"1","STRADB"
0.00083245483824581,-0.469680362525109,0.159,0.236,1,"1","ADRA1A"
0.000838728502859237,0.425759226110668,0.516,0.492,1,"1","RARA"
0.000858856609305745,-0.333262105758653,0.28,0.378,1,"1","NAA50"
0.000860919450108449,0.269604072754058,0.643,0.621,1,"1","CAPN1"
0.000863114150830485,-0.30959675913492,0.383,0.485,1,"1","RENBP"
0.000868235105896555,-0.393677658133087,0.23,0.319,1,"1","NF2"
0.0008729872570641,0.497451368334615,0.406,0.352,1,"1","KCNS3"
0.000904420030687241,0.385597186653012,0.495,0.454,1,"1","SYNPO"
0.000906104243997629,-0.793026580305592,0.056,0.108,1,"1","KIF3C"
0.000910781330388545,-0.654164665242042,0.095,0.157,1,"1","PDCD2"
0.000925155421526063,-0.336898140872157,0.185,0.269,1,"1","FAM120C"
0.00092968722900353,-0.312481524318482,0.271,0.374,1,"1","C8orf33"
0.000930990758002937,-0.35261939467015,0.209,0.298,1,"1","PLEKHA4"
0.000937911645798288,-0.579216174405927,0.084,0.145,1,"1","PCDHB14"
0.000941416626510191,-0.30344278206629,0.865,0.867,1,"1","ITGAX"
0.000952338964059785,-0.263994717235611,0.297,0.404,1,"1","DMXL2"
0.000952384507773946,0.424921860421486,0.48,0.445,1,"1","TRPM4"
0.00096007569985007,0.587899435987472,0.312,0.261,1,"1","ADRB2"
0.000962964138069587,-0.322129320469621,0.308,0.408,1,"1","CUL1"
0.000963301673670605,0.345572405740743,0.574,0.546,1,"1","HEG1"
0.00097334951290192,-0.298480549428797,0.314,0.414,1,"1","KIAA0513"
0.0009759526621097,-0.862454009558457,0.052,0.102,1,"1","STX1B"
0.00097925631340827,-0.705152491696134,0.052,0.103,1,"1","SLC9B2"
0.000979868212694738,-0.268575722260618,0.413,0.518,1,"1","DOCK2"
0.000980694815604451,0.613183154579515,0.256,0.201,1,"1","GRHL2"
0.000981464193874787,0.482575540175079,0.305,0.25,1,"1","GSTA4"
0.000982672034687681,-0.258113095114998,0.316,0.428,1,"1","DLG5"
0.000998986704179019,0.714057160594978,0.185,0.134,1,"1","FAM83H"
0.000999318247120957,-0.393741367155803,0.211,0.299,1,"1","SRM"
0.00101022026905665,-0.416861925253758,0.108,0.177,1,"1","TRIAP1"
0.00101210480940603,-0.917346181275979,0.054,0.103,1,"1","RSPO3"
0.00103847691825292,-0.27642911717421,0.273,0.376,1,"1","UNK"
0.00105055256515867,-0.305935609141765,0.194,0.281,1,"1","LATS2"
0.00105088684317371,-0.350090727027672,0.215,0.305,1,"1","FAM104A"
0.00106224849677085,0.410239361756207,0.469,0.431,1,"1","BAIAP2"
0.00108493030687049,-0.397307930369924,0.185,0.27,1,"1","KCTD17"
0.00111544910527957,-0.42855861383565,0.224,0.308,1,"1","RGS2"
0.00112398477620162,-0.710687508322688,0.058,0.109,1,"1","PMEL"
0.0011306259557378,-0.28251645630473,0.437,0.551,1,"1","NR2F2"
0.00113838066590014,-0.428760935584614,0.206,0.289,1,"1","PGM5"
0.00115545005432066,0.424771063421791,0.432,0.38,1,"1","KIAA0355"
0.00116207132454285,0.705942362126305,0.168,0.117,1,"1","LTK"
0.00117364777480685,-0.402692045966264,0.183,0.265,1,"1","THRB"
0.00118165606374961,0.461768388575085,0.398,0.352,1,"1","MAOA"
0.0012048028734986,-0.269767941744457,0.209,0.298,1,"1","TSPAN32"
0.0012270077393817,-0.267326190652012,0.49,0.606,1,"1","MYO1F"
0.00123072548448285,0.526558013183606,0.368,0.318,1,"1","CHCHD7"
0.00123251539788392,-0.38737413126979,0.131,0.203,1,"1","CORO6"
0.00124416402134691,-0.341603351264297,0.206,0.293,1,"1","SPACA6"
0.00124452644066988,-0.263948460370181,0.286,0.383,1,"1","LYST"
0.00125248611072537,0.437518731639048,0.445,0.395,1,"1","MGLL"
0.00126557705050694,-0.567901591394528,0.065,0.119,1,"1","MLLT11"
0.0012710527816341,-0.548613685662553,0.084,0.143,1,"1","SDSL"
0.00128280159688827,1.03390281749742,0.116,0.075,1,"1","GPM6A"
0.00129510109360575,0.867497784286321,0.155,0.109,1,"1","GJD3"
0.00130215410659249,-0.30647233336459,0.161,0.238,1,"1","SCN1B"
0.00131786232950384,-0.460796893939145,0.108,0.171,1,"1","RLF"
0.0013397142817476,0.478467839864484,0.325,0.269,1,"1","IRX3"
0.00135047424996531,-0.26515064411673,0.183,0.262,1,"1","INPP5F"
0.00136075550035266,0.692582395243319,0.146,0.098,1,"1","LTF"
0.00136352090071927,-0.472911811679547,0.144,0.215,1,"1","ARHGEF28"
0.00137315922454759,0.28851100325256,0.594,0.589,1,"1","AMOTL1"
0.00138604321270432,-0.328179389518349,0.151,0.226,1,"1","PLCB4"
0.00138655852008377,-0.437998861782632,0.202,0.284,1,"1","HIST1H2BO"
0.00138726435269044,-0.676613812619462,0.084,0.141,1,"1","CNTN1"
0.00140890616837602,-0.416235900561748,0.196,0.277,1,"1","MTMR4"
0.00141380629484745,-0.278361591694182,0.08,0.137,1,"1","IGLV3-1"
0.0014209347087515,-0.32221525737035,0.237,0.327,1,"1","FAM102B"
0.00142206058393284,0.274661241966516,0.639,0.619,1,"1","QSOX1"
0.00142390221745779,0.318186681850372,0.673,0.667,1,"1","DIAPH2"
0.00142983480688432,0.685177467028426,0.206,0.152,1,"1","RASSF7"
0.00143179597257683,-0.293165043026934,0.273,0.372,1,"1","VPS41"
0.00146485822735939,-0.265933384658461,0.434,0.546,1,"1","PIK3R1"
0.00146687651064439,-0.440256406573873,0.105,0.168,1,"1","CD40LG"
0.00146849313890004,0.550281700721241,0.34,0.29,1,"1","IRX2"
0.00146862933524233,-0.337306274460049,0.204,0.291,1,"1","FADD"
0.00147518892446055,-0.77799698305843,0.065,0.116,1,"1","ST6GAL2"
0.00148403733189557,0.276638502986264,0.72,0.722,1,"1","TNKS1BP1"
0.00149234675529026,0.591575844700858,0.262,0.21,1,"1","GCNT2"
0.0015103246536283,0.535503660628655,0.284,0.232,1,"1","PRSS8"
0.00153708698560906,-0.43900943565082,0.088,0.149,1,"1","CLYBL"
0.00153931327755137,-0.322902969648342,0.269,0.359,1,"1","GRK6"
0.00154231716551636,-0.263021310698108,0.282,0.375,1,"1","SLC31A2"
0.00154525316579499,-0.432606701134632,0.198,0.278,1,"1","ZNF322"
0.00155348304373797,-0.653258773298433,0.088,0.146,1,"1","CXorf21"
0.00156154876434488,-0.372708158081168,0.11,0.174,1,"1","RNF217"
0.00156326705766751,-0.425074460615938,0.142,0.215,1,"1","EPS15L1"
0.00156863243493093,0.372309299733802,0.6,0.605,1,"1","DLC1"
0.00157402620110098,-0.298431598634123,0.351,0.445,1,"1","PAGR1"
0.00157636764753938,-0.298166454536238,0.284,0.379,1,"1","TPCN2"
0.00159904831071006,-0.293274922817148,0.211,0.297,1,"1","ZDHHC17"
0.00161600702487292,-0.276439802578807,0.275,0.367,1,"1","PFKM"
0.00162909968663353,-0.559187931724466,0.08,0.136,1,"1","ZC3HAV1L"
0.00163849222973056,-0.408082622169917,0.054,0.103,1,"1","RBP5"
0.00165701675266899,0.679306647012684,0.237,0.183,1,"1","FOXA1"
0.00165716435650696,-0.464807870638242,0.172,0.244,1,"1","TRIM45"
0.0016571828037973,-0.417479574326604,0.269,0.357,1,"1","SLC25A23"
0.00165977889112957,-0.355603898556183,0.101,0.165,1,"1","ACTL6A"
0.00165990732610306,-0.468959763226674,0.144,0.216,1,"1","RANBP3L"
0.00166672429081753,-0.344631155072942,0.127,0.196,1,"1","CD28"
0.00168530536727061,-0.315528228309641,0.108,0.173,1,"1","DYNC2H1"
0.0016878821045272,-0.469490696496237,0.103,0.165,1,"1","LRRC8C"
0.00168878732367537,-0.267438526745442,0.247,0.336,1,"1","CRYZL1"
0.00169636355180093,-0.257858934803613,0.116,0.184,1,"1","AC055839.2"
0.00172222233525476,0.717373146782917,0.2,0.151,1,"1","PRSS22"
0.00172551905437182,-0.250016550700589,0.26,0.353,1,"1","ZNF226"
0.00172693987478603,0.372004715304878,0.503,0.477,1,"1","BTBD9"
0.00173006138093673,0.882788784154417,0.151,0.105,1,"1","SPAAR"
0.00173095185057012,-0.366283503314097,0.178,0.254,1,"1","HAVCR2"
0.00173890788793756,-0.549545572584048,0.084,0.141,1,"1","COPZ2"
0.00173922124970928,-0.301123628492035,0.282,0.378,1,"1","JRK"
0.00174339875924637,-0.315046043310564,0.204,0.29,1,"1","CLIP2"
0.00174987437933695,-0.28773457447087,0.245,0.334,1,"1","C14orf132"
0.00175619526967713,-0.479905043044031,0.095,0.155,1,"1","GPRASP2"
0.00175623281397989,0.494397713836579,0.383,0.335,1,"1","TMC5"
0.00175697398068871,-0.349113002865544,0.123,0.193,1,"1","ZNF142"
0.00175847007450871,0.643645046534218,0.273,0.222,1,"1","MCTP2"
0.00176748912428568,-0.26253591157187,0.622,0.708,1,"1","CIR1"
0.00177537450287198,-0.331912169946531,0.241,0.33,1,"1","TMCO3"
0.0017858056423272,-0.407708012189523,0.077,0.133,1,"1","TCAP"
0.00178954909748571,0.4204871249393,0.482,0.458,1,"1","ROS1"
0.00179495073030567,-0.451037703583737,0.123,0.186,1,"1","ZNF585B"
0.00179597307769443,-0.335650457208137,0.189,0.267,1,"1","CLEC12A"
0.00180468619003754,-0.302127074701556,0.241,0.33,1,"1","EBF4"
0.00181170368813959,-0.302017145235734,0.232,0.32,1,"1","SNRNP25"
0.00181204601325012,-0.253112904035832,0.432,0.543,1,"1","PLA2G4C"
0.00182113467242726,-0.43587546428659,0.114,0.179,1,"1","CNTNAP1"
0.00182899967590366,-0.637256707870488,0.075,0.129,1,"1","EEFSEC"
0.0018640183156478,-0.456220931513182,0.163,0.238,1,"1","ZNF623"
0.0018730502658457,-0.296083127997434,0.14,0.213,1,"1","TIGAR"
0.00188077580245392,0.635067239098124,0.288,0.238,1,"1","NOSTRIN"
0.00189482724630023,-0.292533528956061,0.271,0.365,1,"1","MSRB3"
0.00190221356030744,0.280528590471672,0.557,0.517,1,"1","SLC35A4"
0.00193980731287989,-0.297835817768242,0.224,0.312,1,"1","CDYL"
0.00194122215225188,0.650751185061736,0.187,0.137,1,"1","IGSF10"
0.00194600546722489,-0.342520998380107,0.226,0.313,1,"1","DNM1L"
0.00195192134978786,-0.3570572944329,0.116,0.18,1,"1","SAAL1"
0.00197818417196131,-0.262272540087487,0.342,0.446,1,"1","LRCH3"
0.00199462579628059,-0.266914451038337,0.353,0.446,1,"1","WDFY4"
0.00200467929053369,-0.306245789101639,0.142,0.214,1,"1","EEPD1"
0.00201034021987241,-0.282942897794861,0.178,0.256,1,"1","PYROXD1"
0.0020451330173489,-0.263581182855911,0.271,0.365,1,"1","UNC45A"
0.00204682898664357,0.691628984343533,0.215,0.165,1,"1","SLC4A5"
0.00205088512768385,-0.266062146616939,0.366,0.463,1,"1","IRF8"
0.00205687166872343,-0.53887710405646,0.09,0.149,1,"1","RTN4RL1"
0.00206147786860871,-0.298997743277314,0.497,0.592,1,"1","FOS"
0.00206536637123867,-0.444178574750329,0.077,0.133,1,"1","PTPRO"
0.00210966155955139,-0.35751924315132,0.342,0.429,1,"1","MICAL3"
0.00211361886728363,0.718003009357588,0.232,0.184,1,"1","BMP2"
0.00211443807162415,-0.254130108096289,0.312,0.41,1,"1","SEPTIN1"
0.00212629351845083,0.625748768930855,0.249,0.199,1,"1","KCNK3"
0.00214285051008792,-0.300400783570663,0.163,0.24,1,"1","PDPN"
0.00217782471212729,-0.607448400874639,0.065,0.115,1,"1","NCR3LG1"
0.00218202069133674,-0.26100216087694,0.314,0.406,1,"1","ARNT"
0.00220318861143591,0.273395959108865,0.544,0.5,1,"1","TPGS2"
0.00220776227210827,0.254402630215288,0.744,0.744,1,"1","SLC2A4RG"
0.00224253949442633,-0.378077015633906,0.185,0.262,1,"1","FAT1"
0.00224600967572441,-0.310678649272412,0.144,0.214,1,"1","NEO1"
0.00225297711336308,0.520421691438974,0.389,0.353,1,"1","GLCCI1"
0.00225663675004507,-0.500247319254938,0.075,0.129,1,"1","LDLRAD3"
0.00225865795987524,-0.601104330074283,0.071,0.122,1,"1","ADAMTSL5"
0.00226421632297607,-0.391397003179525,0.247,0.328,1,"1","AQR"
0.00229251909705819,-0.409548650310624,0.12,0.185,1,"1","PPARGC1B"
0.00231038229573392,0.639617674613776,0.211,0.162,1,"1","PLEKHA7"
0.00232288730419354,-0.286795348853529,0.269,0.359,1,"1","RNASEH1"
0.00235146886756654,-0.262629062993432,0.387,0.495,1,"1","MLXIP"
0.00239377930353731,0.626248298483304,0.249,0.202,1,"1","EVPL"
0.00240557194755968,-0.447523282315587,0.125,0.189,1,"1","ZNF345"
0.00241597774808765,-0.46373678644787,0.155,0.222,1,"1","JOSD2"
0.00242240428075031,-0.250844094580113,0.286,0.381,1,"1","GLYCTK"
0.00242562201478265,-0.309107353419807,0.224,0.307,1,"1","GCA"
0.00242988361946042,-0.351242708218352,0.129,0.197,1,"1","DZIP1"
0.00247532590887471,0.501575663975542,0.312,0.258,1,"1","FLRT3"
0.00248115480214734,-0.400731063603208,0.228,0.307,1,"1","GLMP"
0.00248859929321394,-0.3990223440787,0.155,0.227,1,"1","MREG"
0.00249492155233606,-0.473791183311308,0.159,0.227,1,"1","GLE1"
0.00250068360957446,-0.275730542785219,0.357,0.454,1,"1","HIST1H1B"
0.00250072841132288,-0.388185772881767,0.12,0.184,1,"1","PAQR8"
0.00252039861525646,-0.316593000703096,0.243,0.332,1,"1","IREB2"
0.00252166135265527,0.334423531586348,0.637,0.627,1,"1","EDEM1"
0.00252204416855452,-0.292642235808859,0.213,0.295,1,"1","THBS3"
0.00252523672544545,-0.321140009936274,0.144,0.213,1,"1","HDAC4"
0.00253293441606723,-0.37096198435801,0.118,0.179,1,"1","POP7"
0.0025509089316669,-0.514514300172648,0.067,0.115,1,"1","CKMT2"
0.00256087106636278,-0.554832774935099,0.105,0.164,1,"1","CNKSR3"
0.00257200274582126,1.1937058915981,0.108,0.07,1,"1","MUC4"
0.00259719659497717,-0.340342784518633,0.198,0.277,1,"1","SLC37A3"
0.00262465747746584,-0.591511398353811,0.082,0.135,1,"1","MTMR11"
0.00263069473358157,0.736277084827651,0.172,0.125,1,"1","AZGP1"
0.00264772286475789,-0.293254914446619,0.232,0.316,1,"1","AP5M1"
0.00265571829823796,0.617660899567788,0.213,0.166,1,"1","ABCC6"
0.00266291162414034,-0.317833211402583,0.161,0.234,1,"1","SLC20A2"
0.00267880327160344,-0.26386498758258,0.406,0.509,1,"1","FPGS"
0.00268772598982606,-0.384459968551202,0.123,0.188,1,"1","GALNT7"
0.00269517886123609,-0.260846713989008,0.26,0.344,1,"1","APOC2"
0.00269522046093029,0.794296256573925,0.133,0.091,1,"1","GRB7"
0.00270876375862976,-0.510422913396788,0.133,0.199,1,"1","DDR2"
0.00273331056532496,0.379122997416985,0.51,0.493,1,"1","PDGFA"
0.00273416160753556,0.411905337484177,0.387,0.345,1,"1","STXBP6"
0.00274724648927201,-0.261498404215539,0.557,0.626,1,"1","IGSF6"
0.00275326371837633,-0.300555797023972,0.206,0.288,1,"1","CLOCK"
0.00275573149944643,-0.264209227473335,0.286,0.383,1,"1","PRKDC"
0.0027886969931376,-0.2579048466283,0.202,0.284,1,"1","MCM6"
0.00281157335383047,-0.462018413684338,0.069,0.12,1,"1","WASF1"
0.00284502229408683,0.915598051596778,0.183,0.14,1,"1","HLA-G"
0.00285230734831278,-0.303775268678294,0.148,0.218,1,"1","TBX1"
0.00288217093411604,-0.316772628391571,0.157,0.226,1,"1","THG1L"
0.00288269424622368,-0.28163200867922,0.245,0.337,1,"1","HIST1H4F"
0.00288661728624977,0.703072333504995,0.155,0.109,1,"1","CYP4X1"
0.00289585026616484,0.304568254252584,0.587,0.57,1,"1","TM4SF1"
0.00290112676096405,-0.371676241248784,0.14,0.206,1,"1","STMN1"
0.00290652573961117,-0.455077382218563,0.097,0.155,1,"1","FAM135A"
0.00291100350717937,-0.423759130561873,0.123,0.185,1,"1","ITGB8"
0.00292552419577035,-0.587302792466395,0.086,0.14,1,"1","ZNF234"
0.00294252756199823,-0.290730104313513,0.114,0.177,1,"1","ZNF260"
0.00294404231743665,0.517889748390693,0.305,0.257,1,"1","CKB"
0.00296187967698026,-0.501526663311128,0.075,0.126,1,"1","GPATCH3"
0.00296204423611321,0.755801119845732,0.178,0.133,1,"1","MST1R"
0.00296623348501542,-0.256626209032368,0.303,0.393,1,"1","PODN"
0.00297026630654845,-0.285421963106902,0.222,0.303,1,"1","RAB34"
